apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
63.2,1.0,20180617,50.84,17,0.64,cloudy,0.0,0.0,,1013.94,Overcast,63.2,1529254800,4.0,10.0,182.0,8.55,3.81
63.95,1.0,20180617,50.99,18,0.63,cloudy,0.0,0.0,,1014.16,Overcast,63.95,1529258400,4.0,10.0,188.0,7.86,4.44
64.36,1.0,20180617,50.8,19,0.61,cloudy,0.0,0.0,,1014.53,Overcast,64.36,1529262000,5.0,10.0,199.0,9.59,4.77
65.14,1.0,20180617,50.85,20,0.6,cloudy,0.0,0.0,,1014.69,Overcast,65.14,1529265600,5.0,10.0,203.0,8.93,4.3
66.02,0.98,20180617,50.55,21,0.57,cloudy,0.0,0.0,,1014.54,Overcast,66.02,1529269200,5.0,10.0,208.0,9.37,4.86
66.59,0.96,20180617,50.56,22,0.56,cloudy,0.0,0.0,,1014.37,Overcast,66.59,1529272800,4.0,10.0,208.0,10.26,4.18
67.3,0.87,20180617,50.77,23,0.55,partly-cloudy-day,0.0,0.0,,1014.3,Mostly Cloudy,67.3,1529276400,4.0,10.0,209.0,9.38,4.36
67.17,0.91,20180618,51.24,00,0.57,partly-cloudy-day,0.0,0.0,,1014.08,Mostly Cloudy,67.17,1529280000,2.0,10.0,211.0,8.99,5.14
66.64,0.75,20180618,51.66,01,0.59,partly-cloudy-day,0.0,0.0,,1014.0,Mostly Cloudy,66.64,1529283600,1.0,10.0,217.0,10.58,5.42
65.43,0.69,20180618,51.97,02,0.62,partly-cloudy-day,0.0,0.0,,1014.13,Mostly Cloudy,65.43,1529287200,0.0,10.0,222.0,8.36,4.94
63.78,0.56,20180618,52.22,03,0.66,partly-cloudy-day,0.0,0.0,,1014.34,Partly Cloudy,63.78,1529290800,0.0,10.0,232.0,7.92,4.18
62.89,0.56,20180618,52.34,04,0.68,partly-cloudy-night,0.0,0.0,,1014.78,Partly Cloudy,62.89,1529294400,0.0,10.0,239.0,5.6,3.36
62.23,0.93,20180618,52.35,05,0.7,partly-cloudy-night,0.0,0.0,,1015.24,Mostly Cloudy,62.23,1529298000,0.0,10.0,243.0,4.87,2.98
62.08,0.93,20180618,52.61,06,0.71,partly-cloudy-night,0.0,0.0,,1015.55,Mostly Cloudy,62.08,1529301600,0.0,10.0,264.0,4.29,2.82
61.75,1.0,20180618,52.8,07,0.72,cloudy,0.0,0.0,,1015.49,Overcast,61.75,1529305200,0.0,10.0,271.0,3.78,2.42
61.32,0.94,20180618,52.9,08,0.74,cloudy,0.0,0.0,,1015.23,Overcast,61.32,1529308800,0.0,10.0,278.0,3.81,2.23
61.27,1.0,20180618,52.89,09,0.74,cloudy,0.0,0.0,,1014.95,Overcast,61.27,1529312400,0.0,10.0,288.0,3.4,2.29
61.08,1.0,20180618,52.55,10,0.73,cloudy,0.0,0.0,,1014.61,Overcast,61.08,1529316000,0.0,10.0,290.0,2.7,1.77
61.04,0.92,20180618,52.5,11,0.74,partly-cloudy-night,0.0,0.0,,1014.67,Mostly Cloudy,61.04,1529319600,0.0,10.0,301.0,3.9,2.22
60.74,0.66,20180618,51.9,12,0.73,partly-cloudy-night,0.0,0.0,,1014.61,Mostly Cloudy,60.74,1529323200,0.0,10.0,295.0,3.67,1.97
60.24,0.16,20180618,52.07,13,0.74,clear-day,0.0,0.0,,1014.87,Clear,60.24,1529326800,0.0,10.0,291.0,3.44,1.9
61.42,0.35,20180618,52.23,14,0.72,partly-cloudy-day,0.0,0.0,,1015.41,Partly Cloudy,61.42,1529330400,0.0,10.0,282.0,2.95,1.35
63.01,0.52,20180618,52.31,15,0.68,partly-cloudy-day,0.0,0.0,,1015.93,Partly Cloudy,63.01,1529334000,1.0,10.0,243.0,4.28,1.54
65.18,0.78,20180618,51.89,16,0.62,partly-cloudy-day,0.0,0.0,,1016.3,Mostly Cloudy,65.18,1529337600,3.0,10.0,245.0,6.23,2.15
67.07,0.52,20180618,51.5,17,0.57,partly-cloudy-day,0.0,0.0,,1016.16,Partly Cloudy,67.07,1529341200,5.0,10.0,246.0,8.55,3.54
68.48,0.48,20180618,51.79,18,0.55,partly-cloudy-day,0.0,0.0,,1016.35,Partly Cloudy,68.48,1529344800,7.0,10.0,216.0,9.32,3.37
69.7,0.33,20180618,52.16,19,0.54,partly-cloudy-day,0.0,0.0,,1016.28,Partly Cloudy,69.7,1529348400,9.0,10.0,215.0,13.72,4.74
70.78,0.21,20180618,52.81,20,0.53,clear-day,0.0,0.0,,1015.98,Clear,70.78,1529352000,10.0,10.0,225.0,12.97,5.64
71.3,0.13,20180618,52.94,21,0.52,clear-day,0.0,0.0,,1015.7,Clear,71.3,1529355600,10.0,10.0,230.0,12.01,5.79
71.57,0.04,20180618,52.89,22,0.52,clear-day,0.0,0.0,,1015.56,Clear,71.57,1529359200,8.0,10.0,231.0,15.28,7.41
71.33,0.0,20180618,52.67,23,0.52,clear-day,0.0,0.0,,1015.42,Clear,71.33,1529362800,6.0,10.0,228.0,13.74,6.84
71.01,0.0,20180619,52.81,00,0.53,clear-day,0.0,0.0,,1015.08,Clear,71.01,1529366400,3.0,10.0,245.0,10.38,6.92
70.63,0.0,20180619,52.78,01,0.53,clear-day,0.0,0.0,,1014.6,Clear,70.63,1529370000,1.0,10.0,242.0,9.9,5.57
69.45,0.0,20180619,52.82,02,0.55,clear-day,0.0,0.0,,1014.57,Clear,69.45,1529373600,0.0,10.0,242.0,8.12,6.28
66.43,0.0,20180619,52.71,03,0.61,clear-day,0.0,0.0,,1014.83,Clear,66.43,1529377200,0.0,10.0,240.0,6.78,5.15
64.74,0.0,20180619,53.37,04,0.67,clear-night,0.0,0.0,,1015.29,Clear,64.74,1529380800,0.0,10.0,249.0,6.1,3.99
63.74,0.0,20180619,53.25,05,0.69,clear-night,0.0,0.0,,1015.74,Clear,63.74,1529384400,0.0,10.0,272.0,5.49,3.66
62.9,0.0,20180619,53.64,06,0.72,clear-night,0.0,0.0,,1015.52,Clear,62.9,1529388000,0.0,10.0,269.0,4.64,3.11
62.57,0.05,20180619,53.88,07,0.73,clear-night,0.0,0.0,,1015.17,Clear,62.57,1529391600,0.0,10.0,283.0,3.2,2.13
62.13,0.05,20180619,53.87,08,0.74,clear-night,0.0,0.0,,1014.97,Clear,62.13,1529395200,0.0,10.0,294.0,3.11,1.0
61.68,0.34,20180619,53.0,09,0.73,partly-cloudy-night,0.0,0.0,,1014.73,Partly Cloudy,61.68,1529398800,0.0,10.0,280.0,3.35,1.35
61.47,0.78,20180619,53.6,10,0.75,partly-cloudy-night,0.0,0.0,,1014.53,Mostly Cloudy,61.47,1529402400,0.0,10.0,276.0,2.98,1.55
60.88,0.7,20180619,53.52,11,0.77,partly-cloudy-night,0.0,0.0,,1014.45,Mostly Cloudy,60.88,1529406000,0.0,10.0,282.0,2.8,0.68
60.29,0.85,20180619,53.54,12,0.78,partly-cloudy-night,0.0,0.0,,1014.53,Mostly Cloudy,60.29,1529409600,0.0,10.0,357.0,3.25,0.43
60.09,0.92,20180619,52.83,13,0.77,partly-cloudy-day,0.0,0.0,,1014.94,Mostly Cloudy,60.09,1529413200,0.0,9.9,320.0,3.26,0.42
60.89,1.0,20180619,54.19,14,0.79,cloudy,0.0,0.0,,1015.09,Overcast,60.89,1529416800,0.0,9.69,92.0,3.04,0.18
62.5,0.99,20180619,54.39,15,0.75,cloudy,0.0,0.0,,1015.24,Overcast,62.5,1529420400,1.0,9.52,187.0,4.34,0.33
64.88,0.76,20180619,54.81,16,0.7,partly-cloudy-day,0.0,0.0,,1015.23,Mostly Cloudy,64.88,1529424000,3.0,9.79,187.0,5.68,1.17
67.35,,20180619,54.99,17,0.65,clear-day,,,rain,1014.94,Clear,67.35,1529427600,,,197.0,,2.28
70.41,0.08,20180619,55.14,18,0.58,clear-day,0.0,0.0,,1014.68,Clear,70.41,1529431200,8.0,10.0,218.0,7.1,2.42
72.03,0.05,20180619,55.71,19,0.57,clear-day,0.0,0.0,,1014.71,Clear,72.03,1529434800,10.0,10.0,218.0,7.43,3.51
73.64,0.0,20180619,55.9,20,0.54,clear-day,0.0,0.0,,1014.34,Clear,73.64,1529438400,11.0,10.0,210.0,8.15,4.55
71.99,,20180619,56.2,21,0.58,clear-day,,,rain,1014.31,Clear,71.99,1529442000,,,214.0,,5.59
76.39,0.05,20180619,56.65,22,0.51,clear-day,0.0,0.0,,1013.57,Clear,76.39,1529445600,8.0,10.0,217.0,7.33,5.5
76.95,0.0,20180619,56.8,23,0.5,clear-day,0.0,0.0,,1012.97,Clear,76.95,1529449200,6.0,10.0,218.0,7.78,4.85
75.66,0.0,20180620,56.84,00,0.52,clear-day,0.0,0.0,,1012.65,Clear,75.66,1529452800,3.0,10.0,226.0,7.85,5.51
74.1,0.0,20180620,56.8,01,0.55,clear-day,0.0,0.0,,1012.43,Clear,74.1,1529456400,1.0,10.0,230.0,8.27,5.08
71.57,0.05,20180620,56.84,02,0.6,clear-day,0.0,0.0,,1012.74,Clear,71.57,1529460000,0.0,10.0,236.0,7.0,4.12
68.01,0.1,20180620,56.78,03,0.67,clear-day,0.0,0.0,,1013.23,Clear,68.01,1529463600,0.0,10.0,237.0,5.81,3.87
64.79,0.46,20180620,56.85,04,0.75,partly-cloudy-night,0.0,0.0,,1013.82,Partly Cloudy,64.79,1529467200,0.0,10.0,232.0,4.7,1.99
64.1,0.35,20180620,56.82,05,0.77,partly-cloudy-night,0.0,0.0,,1014.4,Partly Cloudy,64.1,1529470800,0.0,10.0,242.0,4.64,1.8
63.73,0.4,20180620,56.77,06,0.78,partly-cloudy-night,0.0,0.0,,1014.42,Partly Cloudy,63.73,1529474400,0.0,10.0,240.0,4.19,1.32
62.94,0.47,20180620,56.68,07,0.8,partly-cloudy-night,0.0,0.0,,1014.18,Partly Cloudy,62.94,1529478000,0.0,10.0,203.0,4.51,0.68
62.47,0.46,20180620,56.56,08,0.81,partly-cloudy-night,0.0,0.0,,1013.68,Partly Cloudy,62.47,1529481600,0.0,9.41,77.0,4.26,0.05
62.52,0.22,20180620,56.27,09,0.8,clear-night,0.0,0.0,,1013.29,Clear,62.52,1529485200,0.0,9.57,150.0,4.3,0.25
62.66,0.25,20180620,56.17,10,0.79,partly-cloudy-night,0.0,0.0,,1012.58,Partly Cloudy,62.66,1529488800,0.0,9.31,32.0,3.57,0.19
62.17,0.1,20180620,55.96,11,0.8,clear-night,0.0,0.0,,1012.26,Clear,62.17,1529492400,0.0,8.94,177.0,4.26,0.73
61.79,0.35,20180620,55.71,12,0.8,partly-cloudy-night,0.0,0.0,,1012.27,Partly Cloudy,61.79,1529496000,0.0,8.56,171.0,4.24,0.43
61.78,0.69,20180620,55.7,13,0.8,partly-cloudy-day,0.0,0.0,,1012.85,Mostly Cloudy,61.78,1529499600,0.0,6.42,178.0,4.03,0.69
62.75,0.85,20180620,56.5,14,0.8,partly-cloudy-day,0.0,0.0,,1013.31,Mostly Cloudy,62.75,1529503200,0.0,5.78,152.0,4.26,1.04
63.85,0.95,20180620,57.13,15,0.79,cloudy,0.0,0.0,,1013.63,Overcast,63.85,1529506800,1.0,5.09,169.0,3.8,0.84
65.83,0.91,20180620,57.85,16,0.75,partly-cloudy-day,0.0,0.0,,1013.99,Mostly Cloudy,65.83,1529510400,3.0,5.19,158.0,5.29,1.19
68.11,0.74,20180620,58.36,17,0.71,partly-cloudy-day,0.0,0.0,,1013.86,Mostly Cloudy,68.11,1529514000,4.0,6.72,172.0,6.54,2.19
70.56,0.62,20180620,58.67,18,0.66,partly-cloudy-day,0.0,0.0,,1013.66,Mostly Cloudy,70.56,1529517600,6.0,6.79,170.0,5.64,2.72
73.42,0.25,20180620,58.98,19,0.61,partly-cloudy-day,0.0,0.0,,1013.49,Partly Cloudy,73.42,1529521200,9.0,8.11,179.0,7.67,2.92
76.04,0.22,20180620,59.19,20,0.56,clear-day,0.0,0.0,,1013.19,Clear,76.04,1529524800,10.0,7.45,206.0,8.23,4.12
78.31,0.01,20180620,59.43,21,0.52,clear-day,0.0,0.0,,1012.62,Clear,78.31,1529528400,10.0,7.67,205.0,8.64,4.54
79.99,0.0,20180620,59.53,22,0.5,clear-day,0.0,0.0,,1012.31,Clear,79.95,1529532000,8.0,9.68,207.0,8.78,5.13
81.1,0.01,20180620,59.56,23,0.49,clear-day,0.0,0.0,,1011.96,Clear,80.44,1529535600,6.0,9.52,210.0,8.8,5.56
78.52,0.05,20180621,59.24,00,0.52,clear-day,0.0,0.0,,1011.64,Clear,78.52,1529539200,3.0,10.0,230.0,7.51,5.5
76.67,0.05,20180621,59.44,01,0.55,clear-day,0.0,0.0,,1011.72,Clear,76.67,1529542800,1.0,10.0,226.0,7.82,4.77
72.02,0.23,20180621,59.11,02,0.64,clear-day,0.0,0.0,,1012.46,Clear,72.02,1529546400,0.0,9.59,216.0,7.04,4.27
67.93,0.56,20180621,58.91,03,0.73,partly-cloudy-day,0.0,0.0,,1012.96,Partly Cloudy,67.93,1529550000,0.0,9.33,204.0,5.84,2.82
66.03,0.83,20180621,58.94,04,0.78,partly-cloudy-night,0.0,0.0,,1013.39,Mostly Cloudy,66.03,1529553600,0.0,9.13,203.0,4.65,2.26
64.87,0.93,20180621,58.79,05,0.81,partly-cloudy-night,0.0,0.0,,1013.77,Mostly Cloudy,64.87,1529557200,0.0,8.32,161.0,4.76,2.44
64.18,0.93,20180621,58.43,06,0.82,partly-cloudy-night,0.0,0.0,,1014.03,Mostly Cloudy,64.18,1529560800,0.0,7.63,158.0,4.83,2.62
64.18,0.98,20180621,58.99,07,0.83,cloudy,0.0,0.0,,1013.81,Overcast,64.14,1529564400,0.0,7.48,145.0,4.68,2.05
64.01,1.0,20180621,58.74,08,0.83,cloudy,0.0,0.0,,1013.51,Overcast,64.01,1529568000,0.0,7.8,131.0,5.29,2.16
64.21,1.0,20180621,58.84,09,0.83,cloudy,0.0,0.0,,1013.22,Overcast,64.2,1529571600,0.0,8.01,134.0,4.37,1.98
63.94,,20180621,58.42,10,0.82,clear-night,,,rain,1012.87,Clear,63.94,1529575200,0.0,,130.0,,2.14
63.76,1.0,20180621,58.48,11,0.83,cloudy,0.0,0.0,,1012.86,Overcast,63.76,1529578800,0.0,7.61,159.0,3.69,1.67
63.74,1.0,20180621,58.63,12,0.83,cloudy,0.0,0.0,,1012.91,Overcast,63.74,1529582400,0.0,7.43,143.0,4.22,1.03
63.84,1.0,20180621,58.59,13,0.83,cloudy,0.0,0.0,,1013.04,Overcast,63.84,1529586000,0.0,7.12,135.0,3.92,0.67
64.05,1.0,20180621,59.0,14,0.84,cloudy,0.0,0.0,,1013.54,Overcast,64.01,1529589600,0.0,5.49,31.0,3.88,0.25
64.8,1.0,20180621,59.38,15,0.83,cloudy,0.0,0.0,,1014.03,Overcast,64.73,1529593200,1.0,5.14,135.0,3.89,1.05
66.07,0.98,20180621,59.74,16,0.8,cloudy,0.0,0.0,,1014.09,Overcast,66.0,1529596800,3.0,5.6,178.0,4.38,1.35
67.84,0.86,20180621,60.22,17,0.77,partly-cloudy-day,0.0,0.0,,1014.2,Mostly Cloudy,67.76,1529600400,4.0,5.67,181.0,4.86,2.34
69.84,0.82,20180621,60.3,18,0.72,partly-cloudy-day,0.0,0.0,,1014.36,Mostly Cloudy,69.78,1529604000,5.0,6.75,193.0,6.47,3.31
72.19,0.8,20180621,60.44,19,0.67,partly-cloudy-day,0.0,0.0,,1014.3,Mostly Cloudy,72.14,1529607600,6.0,7.48,192.0,7.17,3.69
74.7,0.37,20180621,60.56,20,0.62,partly-cloudy-day,0.0,0.0,,1013.89,Partly Cloudy,74.64,1529611200,9.0,8.31,198.0,6.98,4.14
77.31,0.11,20180621,60.46,21,0.56,clear-day,0.0,0.0,,1013.42,Clear,77.24,1529614800,10.0,9.6,205.0,7.73,3.94
78.54,0.01,20180621,60.52,22,0.54,clear-day,0.0,0.0,,1012.87,Clear,78.44,1529618400,8.0,8.64,204.0,7.57,4.08
79.51,0.08,20180621,60.53,23,0.53,clear-day,0.0,0.0,,1012.34,Clear,79.4,1529622000,6.0,10.0,202.0,8.68,4.79
78.84,0.1,20180622,60.46,00,0.54,clear-day,0.0,0.0,,1012.04,Clear,78.74,1529625600,3.0,9.8,209.0,7.85,5.26
75.86,0.2,20180622,60.35,01,0.59,clear-day,0.0,0.0,,1012.01,Clear,75.81,1529629200,1.0,9.52,218.0,7.8,5.57
73.39,0.35,20180622,60.09,02,0.63,partly-cloudy-day,0.0,0.0,,1012.11,Partly Cloudy,73.38,1529632800,0.0,10.0,232.0,6.16,4.11
69.49,0.69,20180622,59.76,03,0.71,partly-cloudy-day,0.0,0.0,,1012.48,Mostly Cloudy,69.49,1529636400,0.0,9.76,241.0,5.49,3.61
67.08,0.91,20180622,59.77,04,0.78,partly-cloudy-night,0.0,0.0,,1012.73,Mostly Cloudy,67.03,1529640000,0.0,9.95,239.0,3.89,2.29
66.64,0.93,20180622,60.01,05,0.8,partly-cloudy-night,0.0,0.0,,1013.31,Mostly Cloudy,66.55,1529643600,0.0,9.78,237.0,4.49,1.73
65.85,0.93,20180622,59.83,06,0.81,partly-cloudy-night,0.0,0.0,,1013.28,Mostly Cloudy,65.76,1529647200,0.0,9.24,219.0,3.96,1.33
65.19,0.98,20180622,59.8,07,0.83,cloudy,0.0,0.0,,1013.09,Overcast,65.08,1529650800,0.0,8.13,185.0,3.87,1.69
64.91,1.0,20180622,59.54,08,0.83,cloudy,0.0,0.0,,1012.94,Overcast,64.83,1529654400,0.0,6.77,191.0,3.71,1.21
64.44,1.0,20180622,59.46,09,0.84,cloudy,0.0,0.0,,1012.79,Overcast,64.35,1529658000,0.0,6.78,181.0,4.19,1.33
64.26,1.0,20180622,59.41,11,0.85,cloudy,0.0,0.0,,1012.24,Overcast,64.17,1529665200,0.0,5.76,210.0,3.66,0.4
64.27,1.0,20180622,59.53,12,0.85,cloudy,0.0,0.0,,1012.12,Overcast,64.16,1529668800,0.0,5.25,191.0,4.03,0.95
64.2,1.0,20180622,59.74,13,0.86,cloudy,0.0,0.0,,1012.17,Overcast,64.06,1529672400,0.0,4.71,159.0,4.18,1.26
64.32,1.0,20180622,59.76,14,0.86,cloudy,0.0,0.0,,1012.35,Overcast,64.18,1529676000,0.0,3.4,139.0,4.55,0.91
65.41,1.0,20180622,60.29,15,0.84,cloudy,0.0,0.0,,1012.73,Overcast,65.23,1529679600,1.0,3.24,164.0,4.94,0.81
68.14,0.98,20180622,61.01,17,0.78,cloudy,0.0,0.0,,1012.84,Overcast,67.95,1529686800,4.0,4.57,195.0,5.46,2.38
69.77,0.87,20180622,60.9,18,0.74,partly-cloudy-day,0.0,0.0,,1012.63,Mostly Cloudy,69.64,1529690400,5.0,5.47,203.0,5.76,2.33
72.54,0.78,20180622,61.06,19,0.68,partly-cloudy-day,0.0,0.0,,1012.17,Mostly Cloudy,72.42,1529694000,6.0,7.08,199.0,7.46,2.99
75.38,,20180622,61.11,20,0.62,clear-day,,,rain,1011.33,Clear,75.27,1529697600,,,214.0,9.57,4.1
78.65,0.1,20180622,60.89,21,0.55,clear-day,0.0,0.0,,1010.71,Clear,78.53,1529701200,10.0,9.34,211.0,9.37,4.5
79.55,0.1,20180622,60.91,22,0.53,clear-day,0.0,0.0,,1010.06,Clear,79.41,1529704800,8.0,9.22,211.0,8.74,4.88
81.47,0.25,20180622,60.71,23,0.51,partly-cloudy-day,0.0,0.0,,1009.35,Partly Cloudy,80.63,1529708400,5.0,10.0,225.0,8.6,4.93
79.44,,20180623,60.74,00,0.53,clear-day,,,rain,1008.87,Clear,79.31,1529712000,,10.0,245.0,8.96,4.87
77.17,0.35,20180623,60.59,01,0.57,partly-cloudy-day,0.0,0.0,,1008.66,Partly Cloudy,77.09,1529715600,1.0,10.0,249.0,7.79,4.38
74.01,0.47,20180623,60.4,02,0.63,partly-cloudy-day,0.0,0.0,,1008.78,Partly Cloudy,73.97,1529719200,0.0,10.0,258.0,7.1,4.16
70.74,0.5,20180623,59.75,03,0.68,partly-cloudy-day,0.0,0.0,,1008.84,Partly Cloudy,70.74,1529722800,0.0,10.0,264.0,5.8,3.34
68.58,0.71,20180623,59.68,04,0.73,partly-cloudy-night,0.0,0.0,,1009.33,Mostly Cloudy,68.58,1529726400,0.0,9.78,254.0,4.53,2.63
66.89,0.61,20180623,59.45,05,0.77,partly-cloudy-night,0.0,0.0,,1009.85,Mostly Cloudy,66.88,1529730000,0.0,9.78,232.0,4.15,1.66
65.61,0.81,20180623,59.27,06,0.8,partly-cloudy-night,0.0,0.0,,1010.0,Mostly Cloudy,65.58,1529733600,0.0,9.53,206.0,4.07,1.98
65.29,0.81,20180623,58.68,07,0.79,partly-cloudy-night,0.0,0.0,,1009.66,Mostly Cloudy,65.29,1529737200,0.0,8.13,182.0,4.75,1.93
64.54,0.91,20180623,59.04,08,0.82,partly-cloudy-night,0.0,0.0,,1009.52,Mostly Cloudy,64.52,1529740800,0.0,7.08,146.0,4.82,1.69
63.95,0.96,20180623,59.08,09,0.84,cloudy,0.0,0.0,,1009.28,Overcast,63.89,1529744400,0.0,6.78,133.0,5.48,3.37
63.8,1.0,20180623,59.42,10,0.86,cloudy,0.0,0.0,,1008.99,Overcast,63.68,1529748000,0.0,6.74,142.0,5.01,2.82
63.58,1.0,20180623,59.31,11,0.86,cloudy,0.0,0.0,,1008.92,Overcast,63.48,1529751600,0.0,6.6,131.0,5.37,2.03
63.6,1.0,20180623,59.3,12,0.86,cloudy,0.0,0.0,,1008.96,Overcast,63.49,1529755200,0.0,6.9,132.0,5.06,2.02
63.31,1.0,20180623,59.47,13,0.88,cloudy,0.0,0.0,,1009.15,Overcast,63.17,1529758800,0.0,5.17,140.0,4.87,1.73
63.39,1.0,20180623,59.56,14,0.88,cloudy,0.0,0.0,,1009.5,Overcast,63.24,1529762400,0.0,3.98,140.0,4.06,1.58
63.85,1.0,20180623,59.9,15,0.88,cloudy,0.0,0.0,,1010.13,Overcast,63.67,1529766000,1.0,5.09,164.0,5.14,2.46
64.84,1.0,20180623,59.89,16,0.84,cloudy,0.0,0.0,,1010.7,Overcast,64.71,1529769600,3.0,7.71,154.0,6.04,3.23
66.89,1.0,20180623,59.88,18,0.78,cloudy,0.0,0.0,,1011.16,Overcast,66.82,1529776800,4.0,9.49,163.0,6.37,4.27
67.72,1.0,20180623,59.66,19,0.75,cloudy,0.0,0.0,,1011.49,Overcast,67.7,1529780400,5.0,9.56,161.0,8.21,5.23
68.82,1.0,20180623,59.55,20,0.72,cloudy,0.0,0.0,,1011.61,Overcast,68.82,1529784000,5.0,10.0,160.0,10.08,6.14
70.16,0.92,20180623,59.13,21,0.68,partly-cloudy-day,0.0,0.0,,1011.51,Mostly Cloudy,70.16,1529787600,5.0,10.0,172.0,10.15,7.48
70.59,0.81,20180623,58.67,22,0.66,partly-cloudy-day,0.0,0.0,,1011.41,Mostly Cloudy,70.59,1529791200,5.0,10.0,169.0,12.26,6.93
70.84,0.63,20180623,57.95,23,0.64,partly-cloudy-day,0.0,0.0,,1010.97,Mostly Cloudy,70.84,1529794800,4.0,10.0,172.0,9.38,6.71
70.13,0.43,20180624,57.82,00,0.65,partly-cloudy-day,0.0,0.0,,1010.51,Partly Cloudy,70.13,1529798400,3.0,10.0,174.0,9.98,6.15
69.74,0.28,20180624,57.46,01,0.65,partly-cloudy-day,0.0,0.0,,1009.92,Partly Cloudy,69.74,1529802000,1.0,10.0,173.0,8.58,5.93
68.2,0.16,20180624,56.96,02,0.67,clear-day,0.0,0.0,,1010.1,Clear,68.2,1529805600,0.0,10.0,174.0,8.13,5.44
65.82,0.31,20180624,56.5,03,0.72,partly-cloudy-day,0.0,0.0,,1010.3,Partly Cloudy,65.82,1529809200,0.0,10.0,172.0,7.11,5.27
64.35,0.59,20180624,56.23,04,0.75,partly-cloudy-night,0.0,0.0,,1010.74,Partly Cloudy,64.35,1529812800,0.0,10.0,165.0,7.35,5.06
63.81,0.81,20180624,56.29,05,0.77,partly-cloudy-night,0.0,0.0,,1011.3,Mostly Cloudy,63.81,1529816400,0.0,10.0,169.0,6.34,4.18
63.65,0.91,20180624,56.3,06,0.77,partly-cloudy-night,0.0,0.0,,1011.35,Mostly Cloudy,63.65,1529820000,0.0,10.0,156.0,6.27,4.07
63.66,1.0,20180624,56.38,07,0.77,cloudy,0.0,0.0,,1011.43,Overcast,63.66,1529823600,0.0,10.0,147.0,5.65,3.42
63.5,1.0,20180624,56.46,08,0.78,cloudy,0.0,0.0,,1011.2,Overcast,63.5,1529827200,0.0,10.0,136.0,6.51,3.33
63.46,1.0,20180624,56.45,09,0.78,cloudy,0.0,0.0,,1011.27,Overcast,63.46,1529830800,0.0,10.0,129.0,6.46,3.35
63.29,1.0,20180624,56.4,10,0.78,cloudy,0.0,0.0,,1011.09,Overcast,63.29,1529834400,0.0,10.0,132.0,6.65,3.81
63.23,1.0,20180624,56.44,11,0.79,cloudy,0.0,0.0,,1011.05,Overcast,63.23,1529838000,0.0,10.0,140.0,6.75,3.56
62.94,1.0,20180624,56.63,12,0.8,cloudy,0.0,0.0,,1011.45,Overcast,62.94,1529841600,0.0,10.0,138.0,5.92,3.59
62.89,1.0,20180624,56.85,13,0.81,cloudy,0.0,0.0,,1012.02,Overcast,62.89,1529845200,0.0,9.82,137.0,7.37,3.73
62.92,1.0,20180624,56.82,14,0.8,cloudy,0.0,0.0,,1012.47,Overcast,62.92,1529848800,0.0,9.61,140.0,7.12,3.67
63.24,1.0,20180624,56.97,15,0.8,cloudy,0.0,0.0,,1013.07,Overcast,63.24,1529852400,1.0,9.73,145.0,7.99,4.29
63.84,1.0,20180624,56.81,16,0.78,cloudy,0.0,0.0,,1013.62,Overcast,63.84,1529856000,3.0,10.0,150.0,6.81,4.05
64.58,1.0,20180624,56.87,17,0.76,cloudy,0.0,0.0,,1013.97,Overcast,64.58,1529859600,4.0,9.96,144.0,7.44,4.15
66.12,1.0,20180624,56.76,18,0.72,cloudy,0.0,0.0,,1014.3,Overcast,66.12,1529863200,4.0,10.0,148.0,8.11,4.72
68.37,0.78,20180624,56.63,19,0.66,partly-cloudy-day,0.0,0.0,,1014.24,Mostly Cloudy,68.37,1529866800,6.0,10.0,165.0,9.69,4.49
71.29,,20180624,56.6,20,0.6,clear-day,0.0,0.0,,1014.04,Clear,71.29,1529870400,,10.0,177.0,11.34,5.49
73.99,0.01,20180624,56.49,22,0.54,clear-day,0.0,0.0,,1013.68,Clear,73.99,1529877600,8.0,10.0,184.0,10.99,6.21
75.09,0.0,20180624,56.13,23,0.52,clear-day,0.0,0.0,,1013.46,Clear,75.09,1529881200,6.0,10.0,193.0,10.31,6.34
73.66,0.0,20180625,56.4,00,0.55,clear-day,0.0,0.0,,1013.09,Clear,73.66,1529884800,3.0,10.0,186.0,9.32,5.4
72.38,0.0,20180625,56.15,01,0.57,clear-day,0.0,0.0,,1012.38,Clear,72.38,1529888400,1.0,10.0,197.0,8.77,5.32
70.95,0.0,20180625,56.27,02,0.6,clear-day,0.0,0.0,,1012.38,Clear,70.95,1529892000,0.0,10.0,187.0,8.09,5.12
67.94,0.0,20180625,56.15,03,0.66,clear-day,0.0,0.0,,1012.72,Clear,67.94,1529895600,0.0,10.0,194.0,6.18,4.45
65.59,0.0,20180625,56.26,04,0.72,clear-night,0.0,0.0,,1013.12,Clear,65.59,1529899200,0.0,10.0,196.0,5.7,3.52
64.73,0.05,20180625,56.39,05,0.74,clear-night,0.0,0.0,,1013.71,Clear,64.73,1529902800,0.0,10.0,191.0,4.71,2.52
64.2,0.4,20180625,56.28,06,0.75,partly-cloudy-night,0.0,0.0,,1013.69,Partly Cloudy,64.2,1529906400,0.0,10.0,194.0,3.98,2.0
