apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
31.43,1.0,20180304,29.48,17,0.8,cloudy,,0.0,0.0,,1020.91,Overcast,34.98,1520182800,3.0,5.31,329.0,10.47,4.09
30.7,1.0,20180304,29.12,18,0.81,cloudy,,0.0,0.0,,1020.41,Overcast,34.4,1520186400,3.0,3.26,333.0,11.32,4.14
29.32,1.0,20180304,28.36,19,0.8,cloudy,,0.0,0.0,,1020.09,Overcast,33.85,1520190000,2.0,4.08,329.0,12.3,4.93
29.17,1.0,20180304,27.32,20,0.78,cloudy,,0.0,0.0,,1020.21,Overcast,33.56,1520193600,1.0,5.75,325.0,10.82,4.7
29.21,1.0,20180304,26.61,21,0.78,cloudy,,0.0,0.0,,1020.41,Overcast,32.82,1520197200,1.0,4.24,325.0,10.99,3.83
31.97,1.0,20180304,26.74,22,0.81,fog,,0.0,0.0,,1020.78,Foggy,31.97,1520200800,0.0,1.91,336.0,8.18,2.99
28.51,1.0,20180304,27.0,23,0.84,fog,,0.0,0.0,,1021.2,Foggy,31.36,1520204400,0.0,1.88,344.0,7.93,3.06
31.01,1.0,20180305,27.19,00,0.86,fog,,0.0,0.0,,1021.71,Foggy,31.01,1520208000,0.0,1.69,348.0,7.04,2.73
30.64,1.0,20180305,27.24,01,0.87,fog,,0.0,0.0,,1021.49,Foggy,30.64,1520211600,0.0,1.54,342.0,6.25,2.56
27.43,1.0,20180305,27.27,02,0.88,fog,,0.0,0.0,,1021.41,Foggy,30.46,1520215200,0.0,1.46,340.0,7.51,3.11
30.55,1.0,20180305,27.37,03,0.88,cloudy,,0.0,0.0,,1021.2,Overcast,30.55,1520218800,0.0,4.18,347.0,7.32,2.57
30.81,1.0,20180305,27.55,04,0.88,cloudy,,0.0,0.0,,1020.91,Overcast,30.81,1520222400,0.0,5.29,341.0,6.77,2.84
28.29,1.0,20180305,27.91,05,0.87,cloudy,,0.0,0.0,,1020.62,Overcast,31.22,1520226000,0.0,5.27,342.0,7.66,3.11
27.73,1.0,20180305,27.87,06,0.88,cloudy,,0.0,0.0,,1020.5,Overcast,31.07,1520229600,0.0,6.06,348.0,8.35,3.39
27.23,1.0,20180305,27.77,07,0.89,fog,,0.0,0.0,,1020.21,Foggy,30.73,1520233200,0.0,1.46,345.0,8.66,3.48
26.94,1.0,20180305,27.69,08,0.9,fog,,0.0,0.0,,1020.21,Foggy,30.36,1520236800,0.0,1.27,347.0,8.98,3.38
26.07,1.0,20180305,27.52,09,0.9,fog,,0.0,0.0,,1020.5,Foggy,30.22,1520240400,0.0,1.86,358.0,9.53,3.96
26.78,1.0,20180305,27.42,10,0.89,cloudy,,0.0,0.0,,1020.78,Overcast,30.14,1520244000,0.0,4.62,352.0,9.17,3.31
27.12,1.0,20180305,27.13,11,0.88,cloudy,,0.0,0.0,,1021.2,Overcast,30.26,1520247600,0.0,6.25,354.0,7.56,3.16
30.33,1.0,20180305,26.92,12,0.87,cloudy,,0.0,0.0,,1021.62,Overcast,30.33,1520251200,0.0,5.94,353.0,7.8,2.95
30.76,1.0,20180305,27.12,13,0.86,cloudy,,0.0,0.0,,1021.62,Overcast,30.76,1520254800,0.0,6.31,357.0,7.7,2.42
29.17,1.0,20180305,27.35,14,0.83,cloudy,,0.0,0.0,,1021.49,Overcast,31.97,1520258400,1.0,5.73,3.0,8.14,3.08
30.87,1.0,20180305,27.02,15,0.76,cloudy,,0.0,0.0,,1021.28,Overcast,33.61,1520262000,2.0,5.62,6.0,9.27,3.2
31.9,1.0,20180305,27.01,16,0.72,cloudy,0.006,0.0008,0.29,snow,1020.91,Overcast,35.06,1520265600,3.0,5.62,357.0,8.79,3.72
32.97,1.0,20180305,27.09,17,0.69,cloudy,0.035,0.0046,0.35,snow,1020.91,Overcast,36.23,1520269200,3.0,5.64,352.0,9.51,4.0
33.62,1.0,20180305,27.06,18,0.69,cloudy,0.019,0.0025,0.34,snow,1020.5,Overcast,36.37,1520272800,3.0,5.6,350.0,9.34,3.53
33.01,1.0,20180305,27.26,19,0.7,cloudy,0.01,0.0013,0.18,snow,1020.41,Overcast,36.23,1520276400,2.0,5.61,342.0,10.67,3.96
32.94,1.0,20180305,27.18,20,0.69,cloudy,0.0,0.0005,0.08,snow,1020.41,Overcast,36.39,1520280000,1.0,5.61,346.0,9.81,4.22
32.88,1.0,20180305,26.85,21,0.69,cloudy,,0.0,0.0,,1020.7,Overcast,35.85,1520283600,1.0,5.61,346.0,9.69,3.66
32.48,1.0,20180305,26.06,22,0.68,cloudy,,0.0,0.0,,1020.5,Overcast,35.54,1520287200,0.0,5.63,345.0,9.98,3.71
30.84,1.0,20180305,25.06,23,0.68,cloudy,,0.0,0.0,,1020.99,Overcast,34.53,1520290800,0.0,5.65,354.0,9.69,4.15
33.74,1.0,20180306,24.49,00,0.68,cloudy,,0.0,0.0,,1021.28,Overcast,33.74,1520294400,0.0,5.64,347.0,7.9,2.83
33.28,1.0,20180306,24.37,01,0.69,cloudy,,0.0,0.0,,1021.28,Overcast,33.28,1520298000,0.0,5.66,339.0,5.75,2.14
32.99,1.0,20180306,24.76,02,0.71,cloudy,,0.0,0.0,,1021.12,Overcast,32.99,1520301600,0.0,5.67,353.0,3.56,1.47
32.61,1.0,20180306,24.93,03,0.73,cloudy,,0.0,0.0,,1020.78,Overcast,32.61,1520305200,0.0,5.71,352.0,3.55,1.23
32.16,1.0,20180306,24.96,04,0.74,cloudy,,0.0,0.0,,1020.09,Overcast,32.16,1520308800,0.0,6.03,10.0,3.13,0.99
31.54,1.0,20180306,24.65,05,0.75,cloudy,,0.0,0.0,,1019.42,Overcast,31.54,1520312400,0.0,5.75,6.0,2.43,0.88
29.77,1.0,20180306,23.64,06,0.78,cloudy,,0.0,0.0,,1019.3,Overcast,29.77,1520316000,0.0,5.71,23.0,1.91,0.72
28.1,0.19,20180306,23.16,07,0.81,clear-night,,0.0,0.0,,1018.72,Clear,28.1,1520319600,0.0,6.52,32.0,1.71,0.51
27.1,0.0,20180306,22.32,08,0.82,clear-night,,0.0,0.0,,1018.3,Clear,27.1,1520323200,0.0,6.55,341.0,1.77,0.48
25.79,0.0,20180306,21.6,09,0.84,clear-night,,0.0,0.0,,1018.49,Clear,25.79,1520326800,0.0,6.57,354.0,1.39,0.39
24.53,0.0,20180306,20.67,10,0.85,clear-night,,0.0,0.0,,1018.8,Clear,24.53,1520330400,0.0,6.5,12.0,1.31,0.46
23.7,0.0,20180306,20.76,11,0.88,clear-night,,0.0,0.0,,1018.91,Clear,23.7,1520334000,0.0,5.71,66.0,1.54,0.33
24.32,0.44,20180306,21.15,12,0.87,partly-cloudy-day,,0.0,0.0,,1018.99,Partly Cloudy,24.32,1520337600,0.0,5.84,60.0,1.82,0.44
26.76,0.75,20180306,22.98,13,0.85,partly-cloudy-day,,0.0,0.0,,1019.3,Mostly Cloudy,26.76,1520341200,1.0,5.69,52.0,2.11,0.7
29.06,1.0,20180306,24.43,14,0.83,cloudy,,0.0,0.0,,1019.22,Overcast,29.06,1520344800,1.0,5.86,49.0,3.16,0.56
31.39,1.0,20180306,25.15,15,0.77,cloudy,,0.0,0.0,,1018.91,Overcast,31.39,1520348400,2.0,5.4,43.0,4.76,0.41
34.01,0.75,20180306,25.14,16,0.7,partly-cloudy-day,,0.0,0.0,,1018.12,Mostly Cloudy,34.01,1520352000,3.0,5.49,264.0,4.6,0.25
36.48,0.19,20180306,25.48,17,0.64,clear-day,,0.0,0.0,,1017.2,Clear,36.48,1520355600,4.0,5.49,274.0,5.95,1.25
37.59,0.0,20180306,25.64,18,0.62,clear-day,,0.0,0.0,,1016.5,Clear,37.59,1520359200,4.0,7.16,305.0,6.24,1.51
39.45,0.0,20180306,25.52,19,0.57,clear-day,,0.0,0.0,,1015.82,Clear,39.45,1520362800,3.0,5.6,288.0,5.81,1.49
40.22,0.0,20180306,25.5,20,0.55,clear-day,,0.0,0.0,,1015.09,Clear,40.22,1520366400,2.0,5.74,312.0,6.52,1.11
40.96,0.0,20180306,25.28,21,0.53,clear-day,,0.0,0.0,,1014.8,Clear,40.96,1520370000,1.0,5.85,290.0,6.2,0.88
39.29,0.0,20180306,24.19,22,0.54,clear-day,,0.0,0.0,,1015.09,Clear,39.29,1520373600,0.0,5.67,292.0,5.33,0.91
35.35,0.0,20180306,24.3,23,0.64,clear-night,,0.0,0.0,,1015.09,Clear,35.35,1520377200,0.0,5.45,44.0,2.45,0.21
32.27,0.0,20180307,23.86,00,0.71,clear-night,,0.0,0.0,,1015.25,Clear,32.27,1520380800,0.0,5.5,119.0,2.19,0.23
30.73,0.0,20180307,23.43,01,0.74,clear-night,,0.0,0.0,,1014.99,Clear,30.73,1520384400,0.0,5.63,126.0,2.36,0.76
30.88,0.0,20180307,23.77,02,0.75,clear-night,,0.0,0.0,,1014.8,Clear,30.88,1520388000,0.0,6.0,132.0,3.05,1.23
32.25,0.0,20180307,23.34,03,0.69,clear-night,,0.0,0.0,,1014.51,Clear,32.25,1520391600,0.0,5.74,139.0,5.79,1.77
33.06,0.0,20180307,23.06,04,0.66,clear-night,,0.0,0.0,,1015.01,Clear,33.06,1520395200,0.0,4.27,155.0,8.17,1.43
33.12,0.0,20180307,22.39,05,0.64,clear-night,,0.0,0.0,,1015.19,Clear,33.12,1520398800,0.0,5.64,159.0,7.62,2.38
33.26,0.0,20180307,22.29,06,0.64,clear-night,,0.0,0.0,,1015.29,Clear,33.26,1520402400,0.0,5.64,151.0,8.34,2.92
29.79,0.19,20180307,21.93,07,0.64,clear-night,,0.0,0.0,,1015.92,Clear,32.67,1520406000,0.0,5.61,165.0,8.21,3.21
32.27,0.44,20180307,22.15,08,0.66,partly-cloudy-night,,0.0,0.0,,1014.61,Partly Cloudy,32.27,1520409600,0.0,5.61,153.0,6.59,2.1
32.31,0.75,20180307,22.39,09,0.66,partly-cloudy-night,,0.0,0.0,,1014.29,Mostly Cloudy,32.31,1520413200,0.0,5.64,147.0,5.34,1.67
33.05,1.0,20180307,22.24,10,0.64,cloudy,,0.0,0.0,,1014.7,Overcast,33.05,1520416800,0.0,5.63,151.0,7.15,2.29
33.01,1.0,20180307,22.8,11,0.66,cloudy,,0.0,0.0,,1014.29,Overcast,33.01,1520420400,0.0,5.63,148.0,6.14,1.93
32.96,1.0,20180307,23.04,12,0.66,cloudy,,0.0,0.0,,1014.61,Overcast,32.96,1520424000,0.0,5.63,134.0,6.69,2.45
33.42,1.0,20180307,23.72,13,0.67,cloudy,,0.0,0.0,,1014.7,Overcast,33.42,1520427600,1.0,5.6,137.0,6.44,2.51
30.32,1.0,20180307,23.72,14,0.66,cloudy,,0.0,0.0,,1014.51,Overcast,33.68,1520431200,1.0,5.0,136.0,8.8,3.72
29.89,1.0,20180307,24.19,15,0.71,cloudy,,0.0,0.0,,1014.29,Overcast,32.7,1520434800,2.0,2.12,132.0,9.57,3.16
32.23,1.0,20180307,25.44,16,0.76,cloudy,,0.0,0.0,,1014.02,Overcast,32.23,1520438400,3.0,2.28,120.0,8.68,2.93
32.17,1.0,20180307,26.42,17,0.79,fog,0.009,0.0012,0.29,snow,1013.8,Foggy,32.17,1520442000,3.0,1.37,105.0,6.96,2.25
32.83,1.0,20180307,27.77,18,0.81,fog,0.033,0.0043,0.44,snow,1013.2,Foggy,32.83,1520445600,3.0,1.48,98.0,6.82,1.24
34.8,1.0,20180307,27.48,19,0.74,cloudy,0.021,0.0027,0.35,snow,1012.09,Overcast,34.8,1520449200,2.0,5.64,69.0,7.51,1.94
35.03,1.0,20180307,25.98,20,0.69,cloudy,,0.0,0.0,,1011.79,Overcast,35.03,1520452800,1.0,5.97,65.0,7.58,1.72
35.09,1.0,20180307,25.41,21,0.67,cloudy,,0.0,0.0,,1011.5,Overcast,35.09,1520456400,1.0,4.89,38.0,7.08,1.45
34.75,1.0,20180307,25.2,22,0.68,cloudy,,0.0,0.0,,1011.11,Overcast,34.75,1520460000,0.0,5.65,32.0,5.7,1.42
33.58,1.0,20180307,24.74,23,0.7,cloudy,,0.0,0.0,,1011.0,Overcast,33.58,1520463600,0.0,5.65,58.0,6.71,0.92
32.98,1.0,20180308,24.97,00,0.72,cloudy,,0.0,0.0,,1010.9,Overcast,32.98,1520467200,0.0,5.4,61.0,5.28,0.58
32.26,1.0,20180308,25.83,01,0.77,cloudy,,0.0,0.0,,1011.0,Overcast,32.26,1520470800,0.0,5.48,23.0,4.32,0.63
31.5,1.0,20180308,27.11,02,0.84,fog,,0.0,0.0,,1010.6,Foggy,31.5,1520474400,0.0,1.92,21.0,3.92,0.75
31.25,1.0,20180308,27.9,03,0.87,fog,,0.0,0.0,,1010.3,Foggy,31.25,1520478000,0.0,1.69,24.0,3.76,0.67
30.88,1.0,20180308,27.99,04,0.89,fog,,0.0,0.0,,1009.79,Foggy,30.88,1520481600,0.0,1.57,342.0,3.59,0.79
30.67,1.0,20180308,27.97,05,0.9,fog,0.004,0.0005,0.01,snow,1009.1,Foggy,30.67,1520485200,0.0,1.63,353.0,3.14,1.52
30.49,1.0,20180308,27.99,06,0.9,fog,,0.0,0.0,,1008.51,Foggy,30.49,1520488800,0.0,1.34,355.0,3.76,1.44
30.27,1.0,20180308,27.83,07,0.91,fog,,0.0,0.0,,1007.9,Foggy,30.27,1520492400,0.0,1.06,352.0,4.04,1.49
30.16,1.0,20180308,27.57,08,0.9,fog,0.0,0.0004,0.01,snow,1007.1,Foggy,30.16,1520496000,0.0,1.09,355.0,4.27,1.55
29.91,1.0,20180308,27.6,09,0.91,fog,,0.0,0.0,,1006.8,Foggy,29.91,1520499600,0.0,1.31,355.0,3.29,1.46
29.79,1.0,20180308,27.43,10,0.91,fog,,0.0,0.0,,1006.31,Foggy,29.79,1520503200,0.0,1.49,2.0,3.98,1.34
29.63,1.0,20180308,27.35,11,0.91,fog,,0.0,0.0,,1006.1,Foggy,29.63,1520506800,0.0,1.79,4.0,4.18,1.68
29.75,1.0,20180308,27.35,12,0.91,fog,,0.0,0.0,,1006.0,Foggy,29.75,1520510400,0.0,1.3,4.0,3.49,1.31
30.11,1.0,20180308,27.59,13,0.9,fog,,0.0,0.0,,1005.4,Foggy,30.11,1520514000,1.0,1.18,346.0,3.6,1.98
30.75,1.0,20180308,27.61,14,0.88,fog,,0.0,0.0,,1005.33,Foggy,30.75,1520517600,1.0,1.84,347.0,5.23,2.38
31.22,1.0,20180308,27.37,15,0.85,cloudy,,0.0,0.0,,1004.72,Overcast,31.22,1520521200,2.0,4.14,348.0,6.46,2.77
31.33,1.0,20180308,27.37,16,0.85,cloudy,,0.0,0.0,,1004.39,Overcast,31.33,1520524800,3.0,4.61,339.0,7.14,2.76
28.16,1.0,20180308,27.02,17,0.84,cloudy,0.006,0.0007,0.15,snow,1003.9,Overcast,31.22,1520528400,3.0,4.53,347.0,7.39,3.2
26.74,1.0,20180308,26.33,18,0.85,cloudy,0.005,0.0006,0.07,snow,1003.5,Overcast,30.43,1520532000,3.0,5.24,337.0,8.38,3.6
26.54,1.0,20180308,26.11,19,0.86,cloudy,0.006,0.0006,0.16,snow,1003.5,Overcast,29.85,1520535600,2.0,4.69,332.0,8.63,3.25
25.72,1.0,20180308,26.06,20,0.87,cloudy,0.013,0.0014,0.23,snow,1003.2,Overcast,29.35,1520539200,1.0,4.0,331.0,8.21,3.43
29.17,1.0,20180308,26.06,21,0.88,fog,0.011,0.0012,0.2,snow,1003.1,Foggy,29.17,1520542800,1.0,0.75,330.0,6.8,2.83
28.73,1.0,20180308,25.99,22,0.89,fog,0.012,0.0013,0.1,snow,1003.0,Foggy,28.73,1520546400,0.0,0.65,317.0,6.18,2.46
28.48,1.0,20180308,25.95,23,0.9,fog,0.005,0.0005,0.09,snow,1003.2,Foggy,28.48,1520550000,0.0,1.58,304.0,5.72,2.06
28.43,1.0,20180309,26.09,00,0.91,fog,,0.0,0.0,,1003.5,Foggy,28.43,1520553600,0.0,1.32,286.0,4.61,1.55
28.35,1.0,20180309,25.97,01,0.91,fog,,0.0,0.0,,1003.4,Foggy,28.35,1520557200,0.0,1.69,279.0,4.86,1.87
28.28,1.0,20180309,25.86,02,0.9,cloudy,,0.0,0.0,,1003.0,Overcast,28.28,1520560800,0.0,2.27,273.0,4.28,1.53
28.15,1.0,20180309,25.77,03,0.91,fog,,0.0,0.0,,1002.4,Foggy,28.15,1520564400,0.0,1.7,271.0,4.68,1.66
28.04,1.0,20180309,25.68,04,0.91,fog,,0.0,0.0,,1001.8,Foggy,28.04,1520568000,0.0,1.67,262.0,4.84,1.25
27.99,1.0,20180309,25.55,05,0.9,cloudy,,0.0,0.0,,1001.5,Overcast,27.99,1520571600,0.0,3.13,254.0,4.6,1.33
27.87,1.0,20180309,25.24,06,0.9,fog,,0.0,0.0,,1001.2,Foggy,27.87,1520575200,0.0,1.97,234.0,3.66,0.9
27.66,1.0,20180309,24.88,07,0.89,fog,,0.0,0.0,,1000.9,Foggy,27.66,1520578800,0.0,1.65,224.0,3.76,0.87
27.41,1.0,20180309,24.5,08,0.89,cloudy,,0.0,0.0,,1000.67,Overcast,27.41,1520582400,0.0,2.68,217.0,3.83,0.85
27.06,1.0,20180309,24.14,09,0.89,cloudy,,0.0,0.0,,1000.9,Overcast,27.06,1520586000,0.0,2.91,224.0,4.31,1.1
26.91,1.0,20180309,24.02,10,0.89,cloudy,,0.0,0.0,,1001.1,Overcast,26.91,1520589600,0.0,2.19,221.0,3.71,1.18
26.74,1.0,20180309,23.41,11,0.87,cloudy,,0.0,0.0,,1001.37,Overcast,26.74,1520593200,0.0,2.2,218.0,3.99,1.04
26.63,1.0,20180309,23.28,12,0.87,cloudy,,0.0,0.0,,1001.6,Overcast,26.63,1520596800,0.0,4.32,191.0,3.64,1.0
27.42,1.0,20180309,23.68,13,0.86,cloudy,,0.0,0.0,,1001.8,Overcast,27.42,1520600400,1.0,2.66,194.0,3.89,0.98
28.92,1.0,20180309,24.58,14,0.84,cloudy,,0.0,0.0,,1001.9,Overcast,28.92,1520604000,1.0,4.03,196.0,3.92,1.29
30.48,1.0,20180309,25.37,15,0.81,cloudy,,0.0,0.0,,1001.9,Overcast,30.48,1520607600,2.0,5.22,196.0,4.4,1.52
32.26,1.0,20180309,25.52,16,0.76,cloudy,0.0,0.0004,0.18,snow,1001.9,Overcast,32.26,1520611200,3.0,5.5,207.0,5.47,1.3
34.09,1.0,20180309,24.94,17,0.69,cloudy,0.036,0.0047,0.37,snow,1002.0,Overcast,34.09,1520614800,3.0,5.98,230.0,4.97,1.27
34.9,1.0,20180309,24.45,18,0.65,snow,0.071,0.0094,0.42,snow,1001.9,Light Snow,34.9,1520618400,3.0,4.73,152.0,4.13,0.32
35.17,1.0,20180309,24.64,19,0.65,cloudy,0.064,0.0084,0.41,snow,1002.0,Overcast,35.17,1520622000,2.0,6.12,274.0,4.31,0.91
35.07,1.0,20180309,24.94,20,0.66,cloudy,0.061,0.008,0.41,snow,1002.3,Overcast,35.07,1520625600,2.0,5.15,292.0,3.98,1.24
34.17,1.0,20180309,25.47,21,0.7,cloudy,0.067,0.0088,0.44,snow,1002.9,Overcast,34.17,1520629200,1.0,4.93,251.0,3.93,0.77
33.03,0.83,20180309,26.06,22,0.75,partly-cloudy-day,0.022,0.0029,0.32,snow,1003.6,Mostly Cloudy,33.03,1520632800,0.0,5.09,285.0,4.03,1.39
31.48,1.0,20180309,26.91,23,0.83,cloudy,0.006,0.0008,0.19,snow,1004.5,Overcast,31.48,1520636400,0.0,2.26,309.0,3.59,0.89
30.45,0.83,20180310,26.82,00,0.86,partly-cloudy-night,,0.0,0.0,,1004.81,Mostly Cloudy,30.45,1520640000,0.0,4.4,314.0,1.27,0.33
29.7,0.75,20180310,26.28,01,0.87,partly-cloudy-night,,0.0,0.0,,1005.21,Mostly Cloudy,29.7,1520643600,0.0,4.81,282.0,1.88,0.48
28.9,1.0,20180310,25.95,02,0.89,cloudy,,0.0,0.0,,1005.3,Overcast,28.9,1520647200,0.0,3.62,213.0,1.13,0.33
28.69,1.0,20180310,26.06,03,0.9,cloudy,,0.0,0.0,,1005.4,Overcast,28.69,1520650800,0.0,4.5,240.0,1.13,0.23
28.9,1.0,20180310,26.11,04,0.89,cloudy,,0.0,0.0,,1005.59,Overcast,28.9,1520654400,0.0,4.49,256.0,1.76,0.45
28.91,1.0,20180310,25.82,05,0.88,cloudy,,0.0,0.0,,1005.5,Overcast,28.91,1520658000,0.0,4.89,260.0,1.83,0.57
28.94,1.0,20180310,25.81,06,0.88,cloudy,,0.0,0.0,,1005.69,Overcast,28.94,1520661600,0.0,5.21,265.0,1.6,0.46
28.87,1.0,20180310,25.83,07,0.88,cloudy,,0.0,0.0,,1006.0,Overcast,28.87,1520665200,0.0,5.78,287.0,2.23,0.6
29.02,1.0,20180310,25.46,08,0.86,cloudy,,0.0,0.0,,1006.2,Overcast,29.02,1520668800,0.0,5.83,274.0,2.09,0.93
29.09,1.0,20180310,25.07,09,0.85,cloudy,,0.0,0.0,,1006.4,Overcast,29.09,1520672400,0.0,5.78,272.0,4.99,1.77
29.08,1.0,20180310,24.3,10,0.82,cloudy,,0.0,0.0,,1006.8,Overcast,29.08,1520676000,0.0,5.77,283.0,5.32,1.52
28.26,1.0,20180310,23.4,11,0.82,cloudy,,0.0,0.0,,1007.0,Overcast,28.26,1520679600,0.0,5.76,286.0,4.56,1.38
27.18,0.44,20180310,22.61,12,0.83,partly-cloudy-day,,0.0,0.0,,1007.5,Partly Cloudy,27.18,1520683200,0.0,6.04,274.0,3.32,0.92
29.33,0.75,20180310,23.55,13,0.79,partly-cloudy-day,,0.0,0.0,,1007.8,Mostly Cloudy,29.33,1520686800,1.0,5.73,305.0,5.21,1.94
31.06,1.0,20180310,23.37,14,0.73,cloudy,,0.0,0.0,,1007.9,Overcast,31.06,1520690400,1.0,5.65,290.0,8.05,2.78
28.36,1.0,20180310,23.32,15,0.7,cloudy,0.0,0.0005,0.04,snow,1008.01,Overcast,32.14,1520694000,2.0,5.64,284.0,9.93,3.89
29.25,1.0,20180310,23.43,16,0.67,cloudy,0.007,0.0009,0.25,snow,1007.6,Overcast,33.3,1520697600,3.0,5.56,285.0,11.29,4.32
30.06,1.0,20180310,23.61,17,0.65,cloudy,0.005,0.0006,0.16,snow,1007.5,Overcast,34.22,1520701200,3.0,5.57,289.0,12.14,4.59
30.17,1.0,20180310,23.04,18,0.63,cloudy,0.0,0.0004,0.07,snow,1007.31,Overcast,34.27,1520704800,3.0,5.53,291.0,14.28,4.53
30.49,1.0,20180310,23.16,19,0.63,cloudy,,0.0,0.0,,1007.5,Overcast,34.39,1520708400,2.0,5.45,289.0,12.52,4.33
30.78,1.0,20180310,24.2,20,0.67,cloudy,0.0,0.0002,0.04,snow,1007.6,Overcast,34.0,1520712000,2.0,5.01,294.0,10.44,3.64
30.7,1.0,20180310,24.55,21,0.69,cloudy,0.0,0.0003,0.03,snow,1008.19,Overcast,33.76,1520715600,1.0,5.01,303.0,10.62,3.48
29.67,1.0,20180310,24.49,22,0.7,cloudy,,0.0,0.0,,1008.9,Overcast,33.36,1520719200,0.0,5.5,304.0,12.35,3.98
29.2,1.0,20180310,25.23,23,0.74,cloudy,,0.0,0.0,,1009.7,Overcast,32.74,1520722800,0.0,4.74,295.0,9.27,3.76
29.4,1.0,20180311,25.34,00,0.75,cloudy,,0.0,0.0,,1010.1,Overcast,32.28,1520726400,0.0,5.47,293.0,9.64,3.17
32.17,1.0,20180311,25.35,01,0.76,cloudy,,0.0,0.0,,1010.8,Overcast,32.17,1520730000,0.0,5.01,294.0,9.55,2.92
31.89,1.0,20180311,25.61,02,0.77,cloudy,,0.0,0.0,,1011.61,Overcast,31.89,1520733600,0.0,3.25,301.0,8.12,2.9
31.34,1.0,20180311,26.0,03,0.8,cloudy,,0.0,0.0,,1011.9,Overcast,31.34,1520737200,0.0,3.7,293.0,8.6,2.62
30.75,1.0,20180311,26.53,04,0.84,cloudy,,0.0,0.0,,1012.09,Overcast,30.75,1520740800,0.0,2.51,295.0,6.96,2.37
29.99,1.0,20180312,23.95,04,0.78,cloudy,,0.0,0.0,,1019.49,Overcast,29.99,1520827200,0.0,6.43,140.0,0.77,0.19
29.86,1.0,20180312,24.12,05,0.79,cloudy,,0.0,0.0,,1019.3,Overcast,29.86,1520830800,0.0,6.43,158.0,0.65,0.18
29.73,1.0,20180312,24.25,06,0.8,cloudy,,0.0,0.0,,1019.3,Overcast,29.73,1520834400,0.0,6.42,120.0,0.73,0.24
29.71,1.0,20180312,24.19,07,0.8,cloudy,,0.0,0.0,,1019.42,Overcast,29.71,1520838000,0.0,6.42,170.0,0.69,0.18
29.28,1.0,20180312,24.09,08,0.81,cloudy,,0.0,0.0,,1019.3,Overcast,29.28,1520841600,0.0,6.42,115.0,0.66,0.11
29.11,1.0,20180312,24.18,09,0.82,cloudy,,0.0,0.0,,1019.22,Overcast,29.11,1520845200,0.0,6.49,111.0,0.71,0.12
28.93,1.0,20180312,23.98,10,0.81,cloudy,,0.0,0.0,,1018.72,Overcast,28.93,1520848800,0.0,6.5,83.0,1.27,0.44
28.59,1.0,20180312,23.96,11,0.83,cloudy,,0.0,0.0,,1018.72,Overcast,28.59,1520852400,0.0,6.5,89.0,1.11,0.52
28.82,1.0,20180312,23.79,12,0.81,cloudy,,0.0,0.0,,1018.91,Overcast,28.82,1520856000,0.0,6.47,61.0,1.67,0.55
31.48,1.0,20180312,24.26,13,0.74,cloudy,,0.0,0.0,,1018.72,Overcast,31.48,1520859600,1.0,6.23,85.0,2.25,0.68
34.2,0.44,20180312,24.01,14,0.66,partly-cloudy-day,,0.0,0.0,,1018.49,Partly Cloudy,34.2,1520863200,2.0,6.1,91.0,4.03,0.8
36.83,0.54,20180312,23.23,15,0.57,partly-cloudy-day,0.014,0.0019,0.08,snow,1017.97,Partly Cloudy,36.83,1520866800,3.0,5.96,100.0,5.47,1.43
37.5,0.44,20180312,23.14,16,0.56,partly-cloudy-day,0.013,0.0017,0.2,snow,1017.89,Partly Cloudy,37.5,1520870400,4.0,6.08,130.0,5.77,1.14
37.62,0.75,20180312,23.36,17,0.56,partly-cloudy-day,0.014,0.0019,0.16,snow,1017.6,Mostly Cloudy,37.62,1520874000,4.0,6.13,233.0,5.96,0.55
38.09,1.0,20180312,23.24,18,0.55,cloudy,0.012,0.0016,0.12,snow,1016.6,Overcast,38.09,1520877600,3.0,6.17,197.0,5.9,0.52
38.57,1.0,20180312,22.97,19,0.53,cloudy,,0.0013,0.14,rain,1015.99,Overcast,38.57,1520881200,2.0,6.2,182.0,4.87,0.76
38.61,1.0,20180312,22.86,20,0.53,cloudy,,0.0009,0.12,rain,1015.72,Overcast,38.61,1520884800,2.0,6.2,181.0,5.12,0.78
38.07,1.0,20180312,23.25,21,0.55,cloudy,0.004,0.0006,0.07,snow,1015.29,Overcast,38.07,1520888400,1.0,6.21,330.0,3.96,0.52
37.16,1.0,20180312,24.24,22,0.59,cloudy,0.0,0.0004,0.07,snow,1015.19,Overcast,37.16,1520892000,0.0,6.27,14.0,2.84,0.29
36.09,1.0,20180312,24.69,23,0.63,cloudy,,0.0,0.0,,1015.09,Overcast,36.09,1520895600,0.0,6.31,23.0,2.05,0.8
35.16,1.0,20180313,25.25,00,0.67,cloudy,,0.0,0.0,,1014.99,Overcast,35.16,1520899200,0.0,6.29,90.0,1.76,0.41
34.78,1.0,20180313,25.7,01,0.69,cloudy,,0.0,0.0,,1014.51,Overcast,34.78,1520902800,0.0,6.32,121.0,1.68,0.45
34.47,1.0,20180313,25.56,02,0.7,cloudy,,0.0,0.0,,1014.2,Overcast,34.47,1520906400,0.0,6.32,141.0,2.34,0.73
