apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
33.72,0.7,20181202,9.17,00,0.29,partly-cloudy-night,,0.0,0.0,,1005.5,Mostly Cloudy,38.76,1543708800,0.0,4.14,333.0,17.59,6.88
31.2,0.6,20181202,8.74,01,0.32,partly-cloudy-night,,0.0,0.0,,1005.57,Mostly Cloudy,35.68,1543712400,0.0,4.72,324.0,16.18,5.24
31.12,0.56,20181202,9.24,02,0.35,partly-cloudy-night,,0.0,0.0,,1006.2,Partly Cloudy,33.64,1543716000,0.0,4.26,334.0,11.85,3.04
32.81,0.26,20181202,9.81,03,0.38,partly-cloudy-night,,0.0,0.0,,1007.8,Partly Cloudy,32.81,1543719600,0.0,4.54,341.0,10.9,2.22
31.75,0.21,20181202,10.76,04,0.41,clear-night,,0.0,0.0,,1008.01,Clear,31.75,1543723200,0.0,4.54,5.0,8.08,1.56
29.51,0.1,20181202,10.16,05,0.44,clear-night,,0.0,0.0,,1007.4,Clear,29.51,1543726800,0.0,4.26,264.0,4.6,0.37
28.04,0.16,20181202,11.22,06,0.49,clear-night,,0.0,0.0,,1007.76,Clear,28.04,1543730400,0.0,4.45,196.0,5.95,1.81
26.98,0.17,20181202,10.92,07,0.5,clear-night,,0.0,0.0,,1007.6,Clear,26.98,1543734000,0.0,4.62,205.0,4.79,1.77
25.65,0.2,20181202,10.3,08,0.52,clear-night,,0.0,0.0,,1008.92,Clear,25.65,1543737600,0.0,3.91,182.0,5.41,1.28
24.97,0.2,20181202,9.39,09,0.51,clear-night,,0.0,0.0,,1008.79,Clear,24.97,1543741200,0.0,4.54,229.0,5.69,1.76
23.47,0.07,20181202,8.64,10,0.52,clear-night,,0.0,0.0,,1008.9,Clear,23.47,1543744800,0.0,4.76,226.0,6.07,2.25
22.58,0.0,20181202,8.23,11,0.53,clear-night,,0.0,0.0,,1009.51,Clear,22.58,1543748400,0.0,3.65,218.0,7.34,2.09
21.51,0.07,20181202,7.56,12,0.54,clear-night,,0.0,0.0,,1010.01,Clear,21.51,1543752000,0.0,4.16,219.0,4.67,1.29
20.96,0.05,20181202,7.37,13,0.55,clear-night,,0.0,0.0,,1011.5,Clear,20.96,1543755600,0.0,3.66,218.0,4.94,1.23
20.7,0.15,20181202,7.17,14,0.55,clear-night,,0.0,0.0,,1012.29,Clear,20.7,1543759200,0.0,4.21,175.0,5.64,1.47
22.09,0.15,20181202,9.07,15,0.57,clear-day,,0.0,0.0,,1012.21,Clear,22.09,1543762800,0.0,4.92,187.0,5.1,1.46
27.66,0.14,20181202,10.17,16,0.47,clear-day,,0.0,0.0,,1012.21,Clear,27.66,1543766400,1.0,3.6,181.0,6.32,2.12
31.54,0.14,20181202,10.31,17,0.4,clear-day,,0.0,0.0,,1012.76,Clear,31.54,1543770000,1.0,3.79,129.0,7.3,1.99
33.68,0.24,20181202,10.51,18,0.37,clear-day,,0.0,0.0,,1012.26,Clear,33.68,1543773600,2.0,4.06,121.0,10.07,2.82
31.56,0.26,20181202,11.32,19,0.37,partly-cloudy-day,,0.0,0.0,,1011.71,Partly Cloudy,34.78,1543777200,2.0,3.99,91.0,10.71,3.74
31.71,0.38,20181202,11.62,20,0.36,partly-cloudy-day,,0.0,0.0,,1012.59,Partly Cloudy,35.67,1543780800,2.0,3.59,77.0,10.95,4.63
31.4,0.46,20181202,11.67,21,0.37,partly-cloudy-day,,0.0,0.0,,1011.71,Partly Cloudy,35.38,1543784400,1.0,4.14,73.0,11.75,4.6
30.73,0.62,20181202,11.4,22,0.37,partly-cloudy-day,,0.0,0.0,,1013.59,Mostly Cloudy,35.03,1543788000,0.0,3.88,51.0,10.44,4.89
29.17,0.66,20181202,12.08,23,0.41,partly-cloudy-day,,0.0,0.0,,1014.39,Mostly Cloudy,33.12,1543791600,0.0,3.6,58.0,9.19,4.19
28.06,0.73,20181203,13.55,00,0.46,partly-cloudy-night,,0.0,0.0,,1015.52,Mostly Cloudy,31.87,1543795200,0.0,4.01,74.0,6.47,3.88
31.03,0.94,20181203,14.73,01,0.5,cloudy,,0.0,0.0,,1016.6,Overcast,31.03,1543798800,0.0,4.01,72.0,5.5,2.98
27.03,1.0,20181203,17.31,02,0.58,cloudy,,0.0,0.0,,1017.78,Overcast,30.34,1543802400,0.0,4.26,82.0,6.61,3.3
26.2,1.0,20181203,18.78,03,0.63,cloudy,,0.0,0.0,,1017.49,Overcast,29.74,1543806000,0.0,4.63,80.0,7.43,3.41
28.61,1.0,20181203,19.61,04,0.69,cloudy,,0.0,0.0,,1017.71,Overcast,28.61,1543809600,0.0,4.37,70.0,7.13,2.8
24.13,1.0,20181203,20.06,05,0.72,cloudy,,0.0,0.0,,1017.89,Overcast,27.92,1543813200,0.0,3.37,66.0,5.7,3.4
27.06,1.0,20181203,20.24,06,0.75,cloudy,,0.0,0.0,,1018.61,Overcast,27.06,1543816800,0.0,3.32,64.0,6.75,2.28
26.54,1.0,20181203,20.33,07,0.77,cloudy,,0.0,0.0,,1018.91,Overcast,26.54,1543820400,0.0,3.03,55.0,5.59,2.27
26.18,1.0,20181203,19.99,08,0.77,cloudy,,0.0,0.0,,1018.91,Overcast,26.18,1543824000,0.0,3.93,27.0,4.1,1.21
26.32,1.0,20181203,19.92,09,0.76,cloudy,,0.0,0.0,,1019.61,Overcast,26.32,1543827600,0.0,4.36,15.0,3.27,0.91
25.96,1.0,20181203,19.91,10,0.78,cloudy,,0.0,0.0,,1020.01,Overcast,25.96,1543831200,0.0,4.21,4.0,2.76,0.99
25.84,1.0,20181203,19.71,11,0.77,cloudy,,0.0,0.0,,1020.5,Overcast,25.84,1543834800,0.0,4.28,359.0,3.19,1.03
25.45,1.0,20181203,18.99,12,0.76,cloudy,,0.0,0.0,,1021.41,Overcast,25.45,1543838400,0.0,4.45,7.0,4.24,1.42
24.95,0.95,20181203,18.69,13,0.77,cloudy,,0.0,0.0,,1022.48,Overcast,24.95,1543842000,0.0,4.02,57.0,3.73,0.92
24.83,0.93,20181203,18.58,14,0.77,partly-cloudy-night,,0.0,0.0,,1023.1,Mostly Cloudy,24.83,1543845600,0.0,3.99,95.0,4.13,1.3
24.93,0.87,20181203,19.0,15,0.78,partly-cloudy-day,,0.0,0.0,,1022.79,Mostly Cloudy,24.93,1543849200,0.0,3.59,101.0,3.95,0.86
26.52,0.86,20181203,18.94,16,0.73,partly-cloudy-day,,0.0,0.0,,1023.01,Mostly Cloudy,26.52,1543852800,1.0,4.27,176.0,2.84,0.33
28.44,0.86,20181203,19.2,17,0.68,partly-cloudy-day,,0.0,0.0,,1022.61,Mostly Cloudy,28.44,1543856400,1.0,3.77,134.0,4.2,0.37
30.28,0.71,20181203,18.78,18,0.62,partly-cloudy-day,,0.0,0.0,,1022.31,Mostly Cloudy,30.28,1543860000,2.0,4.55,194.0,5.28,0.47
32.14,0.75,20181203,17.94,19,0.55,partly-cloudy-day,,0.0,0.0,,1020.7,Mostly Cloudy,32.14,1543863600,2.0,4.12,132.0,6.09,1.0
32.79,0.81,20181203,17.28,20,0.52,partly-cloudy-day,,0.0,0.0,,1020.41,Mostly Cloudy,32.79,1543867200,2.0,3.96,106.0,6.3,0.87
33.2,0.75,20181203,17.03,21,0.51,partly-cloudy-day,,0.0,0.0,,1020.01,Mostly Cloudy,33.2,1543870800,1.0,4.16,56.0,5.83,1.03
33.04,0.78,20181203,17.22,22,0.52,partly-cloudy-day,,0.0,0.0,,1020.01,Mostly Cloudy,33.04,1543874400,0.0,3.96,52.0,6.17,1.29
32.03,0.75,20181203,17.7,23,0.55,partly-cloudy-day,,0.0,0.0,,1020.91,Mostly Cloudy,32.03,1543878000,0.0,4.03,26.0,5.7,0.92
30.13,0.75,20181204,18.49,00,0.61,partly-cloudy-night,,0.0,0.0,,1021.71,Mostly Cloudy,30.13,1543881600,0.0,4.07,337.0,5.42,1.18
28.98,0.75,20181204,18.72,01,0.65,partly-cloudy-night,,0.0,0.0,,1023.01,Mostly Cloudy,28.98,1543885200,0.0,3.94,307.0,4.7,1.15
28.5,0.81,20181204,19.09,02,0.67,partly-cloudy-night,,0.0,0.0,,1023.69,Mostly Cloudy,28.5,1543888800,0.0,4.16,298.0,4.63,1.89
28.43,0.85,20181204,19.36,03,0.68,partly-cloudy-night,,0.0,0.0,,1023.42,Mostly Cloudy,28.43,1543892400,0.0,3.84,299.0,4.96,1.56
26.93,0.97,20181204,19.81,04,0.74,cloudy,,0.0,0.0,,1023.28,Overcast,26.93,1543896000,0.0,3.18,322.0,5.49,1.7
25.2,0.81,20181204,19.9,05,0.8,partly-cloudy-night,,0.0,0.0,,1023.92,Mostly Cloudy,25.2,1543899600,0.0,3.67,341.0,4.61,1.08
24.43,0.82,20181204,19.93,06,0.83,partly-cloudy-night,,0.0,0.0,,1024.61,Mostly Cloudy,24.43,1543903200,0.0,4.13,285.0,3.71,1.31
23.56,0.75,20181204,17.94,07,0.79,partly-cloudy-night,,0.0,0.0,,1024.61,Mostly Cloudy,23.56,1543906800,0.0,4.02,266.0,5.17,1.92
22.53,0.57,20181204,14.86,08,0.72,partly-cloudy-night,,0.0,0.0,,1023.69,Partly Cloudy,22.53,1543910400,0.0,4.62,237.0,5.55,1.73
21.13,0.19,20181204,13.05,09,0.7,clear-night,,0.0,0.0,,1023.69,Clear,21.13,1543914000,0.0,3.06,222.0,7.09,2.76
16.12,0.01,20181204,12.87,10,0.72,clear-night,,0.0,0.0,,1024.61,Clear,20.51,1543917600,0.0,4.1,222.0,7.5,3.12
14.04,0.0,20181204,9.69,11,0.64,clear-night,,0.0,0.0,,1025.42,Clear,19.83,1543921200,0.0,4.08,239.0,9.75,3.98
14.79,0.0,20181204,6.2,12,0.49,clear-night,,0.0,0.0,,1025.08,Clear,22.34,1543924800,0.0,4.89,249.0,14.0,5.94
15.9,0.0,20181204,2.97,13,0.41,clear-night,,0.0,0.0,,1025.9,Clear,23.16,1543928400,0.0,5.08,261.0,18.81,5.8
19.1,0.13,20181204,0.87,14,0.36,clear-night,,0.0,0.0,,1026.09,Clear,23.7,1543932000,0.0,4.38,276.0,14.52,3.54
25.01,0.13,20181204,2.06,15,0.36,clear-day,,0.0,0.0,,1027.02,Clear,25.01,1543935600,0.0,3.59,274.0,11.16,2.5
24.23,0.11,20181204,1.7,16,0.31,clear-day,,0.0,0.0,,1025.8,Clear,28.25,1543939200,1.0,4.51,275.0,13.18,3.6
31.31,0.0,20181204,-0.2,17,0.25,clear-day,,0.0,0.0,,1026.29,Clear,31.31,1543942800,1.0,3.7,279.0,10.87,2.14
34.21,0.15,20181204,-1.74,18,0.21,clear-day,,0.0,0.0,,1025.08,Clear,34.21,1543946400,2.0,3.93,243.0,13.31,2.12
33.14,0.09,20181204,-3.23,19,0.18,clear-day,,0.0,0.0,,1024.42,Clear,36.23,1543950000,2.0,3.82,274.0,16.1,3.83
31.42,0.05,20181204,-4.23,20,0.16,clear-day,,0.0,0.0,,1022.79,Clear,37.28,1543953600,2.0,3.6,294.0,20.94,7.75
32.44,0.05,20181204,-5.0,21,0.15,clear-day,,0.0,0.0,,1022.48,Clear,37.98,1543957200,1.0,4.03,298.0,17.28,7.44
33.85,0.1,20181204,-6.35,22,0.14,clear-day,,0.0,0.0,,1023.01,Clear,38.43,1543960800,0.0,4.16,295.0,16.89,6.07
32.74,0.1,20181204,-7.33,23,0.14,clear-day,,0.0,0.0,,1023.1,Clear,37.54,1543964400,0.0,3.9,293.0,14.18,6.13
31.58,0.11,20181205,-7.34,00,0.16,clear-night,,0.0,0.0,,1023.51,Clear,34.29,1543968000,0.0,3.77,283.0,9.49,3.25
31.58,0.05,20181205,-6.65,01,0.18,clear-night,,0.0,0.0,,1024.52,Clear,31.58,1543971600,0.0,4.33,236.0,7.55,2.53
25.58,0.0,20181205,-6.02,02,0.21,clear-night,,0.0,0.0,,1025.24,Clear,29.26,1543975200,0.0,4.56,225.0,9.36,3.46
27.64,0.04,20181205,-3.8,03,0.25,clear-night,,0.0,0.0,,1025.42,Clear,27.64,1543978800,0.0,4.72,215.0,9.95,2.77
21.48,0.04,20181205,-4.12,04,0.26,clear-night,,0.0,0.0,,1024.01,Clear,25.84,1543982400,0.0,4.89,214.0,10.44,3.59
25.46,0.0,20181205,-4.51,05,0.26,clear-night,,0.0,0.0,,1023.01,Clear,25.46,1543986000,0.0,4.87,214.0,8.5,2.58
25.2,0.0,20181205,-4.79,06,0.26,clear-night,,0.0,0.0,,1023.69,Clear,25.2,1543989600,0.0,3.82,190.0,8.05,2.51
23.79,0.0,20181205,-4.74,07,0.28,clear-night,,0.0,0.0,,1023.69,Clear,23.79,1543993200,0.0,4.01,202.0,7.53,2.21
23.52,0.0,20181205,-4.88,08,0.28,clear-night,,0.0,0.0,,1022.09,Clear,23.52,1543996800,0.0,3.68,240.0,7.67,1.6
22.03,0.0,20181205,-4.95,09,0.3,clear-night,,0.0,0.0,,1021.04,Clear,22.03,1544000400,0.0,5.39,246.0,4.66,1.22
21.09,0.05,20181205,-5.31,10,0.3,clear-night,,0.0,0.0,,1020.5,Clear,21.09,1544004000,0.0,4.61,239.0,6.32,1.4
22.12,0.04,20181205,-2.83,11,0.33,clear-night,,0.0,0.0,,1019.61,Clear,22.12,1544007600,0.0,4.49,230.0,5.45,1.49
21.82,0.06,20181205,-1.75,12,0.35,clear-night,,0.0,0.0,,1020.01,Clear,21.82,1544011200,0.0,4.24,260.0,4.59,0.65
22.35,0.29,20181205,-1.13,13,0.35,partly-cloudy-night,,0.0,0.0,,1019.96,Partly Cloudy,22.35,1544014800,0.0,3.88,226.0,5.91,1.94
23.62,0.68,20181205,0.35,14,0.36,partly-cloudy-night,,0.0,0.0,,1019.83,Mostly Cloudy,23.62,1544018400,0.0,4.16,260.0,7.09,1.57
26.31,0.58,20181205,2.82,15,0.36,partly-cloudy-day,,0.0,0.0,,1019.58,Partly Cloudy,26.31,1544022000,0.0,3.88,217.0,7.53,1.92
32.5,0.6,20181205,4.23,16,0.3,partly-cloudy-day,,0.0,0.0,,1019.3,Mostly Cloudy,32.5,1544025600,1.0,2.93,223.0,7.03,1.99
37.16,0.59,20181205,2.45,17,0.21,partly-cloudy-day,,0.0,0.0,,1017.6,Partly Cloudy,39.49,1544029200,1.0,3.64,191.0,9.38,3.56
41.41,0.62,20181205,3.98,18,0.19,partly-cloudy-day,,0.0,0.0,,1015.71,Mostly Cloudy,42.79,1544032800,2.0,4.16,167.0,8.96,3.1
47.08,0.62,20181205,6.89,19,0.19,partly-cloudy-day,,0.0,0.0,,1013.71,Mostly Cloudy,47.08,1544036400,2.0,3.63,165.0,8.0,1.94
49.41,0.59,20181205,8.53,20,0.19,partly-cloudy-day,,0.0,0.0,,1013.54,Partly Cloudy,49.41,1544040000,2.0,3.91,80.0,8.44,2.59
48.51,0.66,20181205,9.29,21,0.19,partly-cloudy-day,,0.0,0.0,,1012.6,Mostly Cloudy,49.92,1544043600,1.0,4.3,42.0,11.07,4.38
45.33,0.62,20181205,8.14,22,0.19,partly-cloudy-day,,0.0,0.0,,1014.2,Mostly Cloudy,47.97,1544047200,0.0,4.36,39.0,13.83,5.87
38.18,0.69,20181205,6.29,23,0.23,partly-cloudy-day,,0.0,0.0,,1015.99,Mostly Cloudy,41.6,1544050800,0.0,3.72,49.0,13.86,5.24
33.89,0.72,20181206,4.02,00,0.24,partly-cloudy-night,,0.0,0.0,,1018.1,Mostly Cloudy,37.17,1544054400,0.0,4.17,49.0,8.95,4.16
30.51,0.62,20181206,3.48,01,0.27,partly-cloudy-night,,0.0,0.0,,1020.12,Mostly Cloudy,34.3,1544058000,0.0,4.16,19.0,9.62,4.21
26.2,0.51,20181206,8.02,02,0.38,partly-cloudy-night,,0.0,0.0,,1021.15,Partly Cloudy,30.88,1544061600,0.0,4.71,20.0,10.3,4.56
23.25,0.37,20181206,15.01,03,0.58,partly-cloudy-night,,0.0,0.0,,1022.25,Partly Cloudy,27.74,1544065200,0.0,4.2,19.0,7.99,3.92
26.29,0.36,20181206,17.63,04,0.69,partly-cloudy-night,,0.0,0.0,,1021.57,Partly Cloudy,26.29,1544068800,0.0,4.61,32.0,5.8,2.12
25.51,0.59,20181206,18.05,05,0.73,partly-cloudy-night,,0.0,0.0,,1022.39,Partly Cloudy,25.51,1544072400,0.0,4.61,10.0,5.54,2.55
20.7,0.82,20181206,17.26,06,0.72,partly-cloudy-night,,0.0,0.0,,1022.31,Mostly Cloudy,24.93,1544076000,0.0,3.84,26.0,6.83,3.41
19.02,1.0,20181206,15.48,07,0.69,cloudy,,0.0,0.0,,1021.36,Overcast,24.15,1544079600,0.0,4.23,24.0,7.72,3.99
16.32,0.94,20181206,15.22,08,0.72,cloudy,,0.0,0.0,,1021.71,Overcast,22.79,1544083200,0.0,4.7,31.0,8.82,4.94
15.78,1.0,20181206,14.63,09,0.71,cloudy,,0.0,0.0,,1022.14,Overcast,22.59,1544086800,0.0,4.45,33.0,9.13,5.22
15.45,1.0,20181206,15.16,10,0.75,cloudy,,0.0,0.0,,1024.1,Overcast,21.85,1544090400,0.0,4.26,34.0,7.35,4.73
15.42,1.0,20181206,15.35,11,0.77,cloudy,,0.0,0.0,,1024.8,Overcast,21.27,1544094000,0.0,3.88,54.0,7.18,4.21
16.22,1.0,20181206,15.65,12,0.79,cloudy,,0.0,0.0,,1025.32,Overcast,21.07,1544097600,0.0,3.65,72.0,6.0,3.46
15.6,1.0,20181206,15.44,13,0.79,cloudy,,0.0,0.0,,1026.09,Overcast,20.76,1544101200,0.0,3.26,94.0,6.83,3.64
14.73,1.0,20181206,15.02,14,0.78,cloudy,,0.0,0.0,,1027.49,Overcast,20.77,1544104800,0.0,3.09,113.0,7.43,4.28
14.61,1.0,20181206,14.89,15,0.78,cloudy,,0.0,0.0,,1027.78,Overcast,20.76,1544108400,0.0,3.03,123.0,7.75,4.37
15.85,1.0,20181206,15.26,16,0.76,cloudy,,0.0,0.0,,1027.49,Overcast,21.65,1544112000,1.0,3.44,129.0,7.27,4.21
23.2,0.92,20181206,15.18,17,0.71,partly-cloudy-day,,0.0,0.0,,1027.49,Mostly Cloudy,23.2,1544115600,1.0,3.74,125.0,6.18,2.74
25.28,0.87,20181206,14.58,18,0.63,partly-cloudy-day,,0.0,0.0,,1025.51,Mostly Cloudy,25.28,1544119200,2.0,3.77,122.0,6.32,2.16
27.29,0.83,20181206,14.01,19,0.57,partly-cloudy-day,,0.0,0.0,,1023.92,Mostly Cloudy,27.29,1544122800,2.0,4.35,101.0,6.47,2.06
28.89,0.83,20181206,14.15,20,0.54,partly-cloudy-day,,0.0,0.0,,1022.61,Mostly Cloudy,28.89,1544126400,2.0,4.31,51.0,7.5,0.97
28.97,0.76,20181206,14.17,21,0.53,partly-cloudy-day,,0.0,0.0,,1022.01,Mostly Cloudy,28.97,1544130000,1.0,3.95,354.0,8.0,2.88
25.82,0.76,20181206,14.59,22,0.54,partly-cloudy-day,,0.0,0.0,,1022.09,Mostly Cloudy,29.28,1544133600,0.0,3.47,334.0,8.69,3.3
24.38,0.77,20181206,14.87,23,0.57,partly-cloudy-day,,0.0,0.0,,1023.01,Mostly Cloudy,28.07,1544137200,0.0,4.55,338.0,7.25,3.34
22.91,0.69,20181207,14.91,00,0.6,partly-cloudy-night,,0.0,0.0,,1023.82,Mostly Cloudy,26.71,1544140800,0.0,3.88,328.0,5.84,3.28
24.76,0.64,20181207,14.91,01,0.66,partly-cloudy-night,,0.0,0.0,,1024.7,Mostly Cloudy,24.76,1544144400,0.0,4.47,330.0,5.19,2.46
23.5,0.54,20181207,15.5,02,0.71,partly-cloudy-night,,0.0,0.0,,1024.7,Partly Cloudy,23.5,1544148000,0.0,3.81,330.0,5.18,1.85
23.22,0.46,20181207,16.02,03,0.73,partly-cloudy-night,,0.0,0.0,,1024.99,Partly Cloudy,23.22,1544151600,0.0,4.61,309.0,4.23,1.57
22.67,0.48,20181207,15.63,04,0.74,partly-cloudy-night,,0.0,0.0,,1024.99,Partly Cloudy,22.67,1544155200,0.0,4.73,326.0,3.47,1.06
22.7,0.48,20181207,15.95,05,0.75,partly-cloudy-night,,0.0,0.0,,1025.22,Partly Cloudy,22.7,1544158800,0.0,4.22,306.0,3.49,0.41
22.01,0.62,20181207,15.82,06,0.77,partly-cloudy-night,,0.0,0.0,,1025.08,Mostly Cloudy,22.01,1544162400,0.0,4.57,247.0,3.13,0.67
22.16,0.61,20181207,15.82,07,0.76,partly-cloudy-night,,0.0,0.0,,1024.28,Mostly Cloudy,22.16,1544166000,0.0,4.4,193.0,4.42,1.02
21.37,0.28,20181207,15.31,08,0.77,partly-cloudy-night,,0.0,0.0,,1024.7,Partly Cloudy,21.37,1544169600,0.0,4.55,191.0,4.81,1.49
21.62,0.44,20181207,14.68,09,0.74,partly-cloudy-night,,0.0,0.0,,1025.08,Partly Cloudy,21.62,1544173200,0.0,4.17,195.0,5.34,1.78
22.03,0.44,20181207,14.98,10,0.74,partly-cloudy-night,,0.0,0.0,,1025.19,Partly Cloudy,22.03,1544176800,0.0,4.7,208.0,5.63,1.94
21.99,0.65,20181207,14.93,11,0.74,partly-cloudy-night,,0.0,0.0,,1025.42,Mostly Cloudy,21.99,1544180400,0.0,3.65,201.0,5.57,2.67
22.3,0.64,20181207,15.27,12,0.74,partly-cloudy-night,,0.0,0.0,,1026.06,Mostly Cloudy,22.3,1544184000,0.0,4.18,198.0,3.41,1.01
23.02,0.57,20181207,15.28,13,0.72,partly-cloudy-night,,0.0,0.0,,1028.52,Partly Cloudy,23.02,1544187600,0.0,2.9,197.0,3.95,1.06
23.16,0.65,20181207,15.03,14,0.71,partly-cloudy-night,,0.0,0.0,,1028.11,Mostly Cloudy,23.16,1544191200,0.0,3.03,212.0,4.56,1.32
23.62,0.62,20181207,15.68,15,0.71,partly-cloudy-day,,0.0,0.0,,1028.21,Mostly Cloudy,23.62,1544194800,0.0,3.55,197.0,5.29,1.43
27.23,0.61,20181207,17.8,16,0.67,partly-cloudy-day,,0.0,0.0,,1027.39,Mostly Cloudy,27.23,1544198400,1.0,3.14,184.0,5.23,1.41
34.33,0.15,20181207,19.26,17,0.54,clear-day,,0.0,0.0,,1027.19,Clear,34.33,1544202000,1.0,3.85,144.0,5.09,1.09
38.03,0.15,20181207,18.95,18,0.46,clear-day,,0.0,0.0,,1026.49,Clear,38.03,1544205600,2.0,4.5,106.0,7.31,1.6
40.28,0.13,20181207,18.65,19,0.41,clear-day,,0.0,0.0,,1024.99,Clear,40.28,1544209200,2.0,3.78,96.0,8.93,2.96
39.42,0.13,20181207,18.38,20,0.38,clear-day,,0.0,0.0,,1024.01,Clear,41.86,1544212800,2.0,4.05,78.0,10.53,4.05
41.69,0.14,20181207,18.28,21,0.36,clear-day,,0.0,0.0,,1023.6,Clear,43.45,1544216400,1.0,3.88,70.0,10.26,3.57
41.49,0.15,20181207,18.2,22,0.36,clear-day,,0.0,0.0,,1023.82,Clear,43.45,1544220000,0.0,3.82,64.0,10.01,3.78
40.1,0.14,20181207,17.75,23,0.38,clear-day,,0.0,0.0,,1024.61,Clear,41.77,1544223600,0.0,3.38,65.0,10.32,3.25
37.74,0.14,20181208,17.4,00,0.43,clear-night,,0.0,0.0,,1025.9,Clear,37.74,1544227200,0.0,2.59,24.0,7.99,2.06
33.85,0.09,20181208,16.88,01,0.49,clear-night,,0.0,0.0,,1027.31,Clear,33.85,1544230800,0.0,3.08,329.0,7.25,1.16
32.07,0.1,20181208,16.8,02,0.53,clear-night,,0.0,0.0,,1026.89,Clear,32.07,1544234400,0.0,3.49,269.0,6.17,1.18
29.94,0.06,20181208,16.79,03,0.58,clear-night,,0.0,0.0,,1027.49,Clear,29.94,1544238000,0.0,3.7,261.0,6.27,2.2
29.17,0.09,20181208,16.64,04,0.59,clear-night,,0.0,0.0,,1025.43,Clear,29.17,1544241600,0.0,4.1,245.0,5.17,2.69
29.03,0.0,20181208,16.81,05,0.6,clear-night,,0.0,0.0,,1026.49,Clear,29.03,1544245200,0.0,3.29,246.0,5.12,2.0
28.08,0.0,20181208,16.67,06,0.62,clear-night,,0.0,0.0,,1025.66,Clear,28.08,1544248800,0.0,4.13,226.0,5.54,2.52
27.71,0.0,20181208,16.64,07,0.63,clear-night,,0.0,0.0,,1025.11,Clear,27.71,1544252400,0.0,3.32,212.0,5.06,1.26
26.51,0.0,20181208,15.93,08,0.64,clear-night,,0.0,0.0,,1024.01,Clear,26.51,1544256000,0.0,3.59,218.0,3.46,0.5
25.18,0.0,20181208,15.37,09,0.66,clear-night,,0.0,0.0,,1023.69,Clear,25.18,1544259600,0.0,2.99,261.0,3.66,1.03
24.14,0.0,20181208,14.82,10,0.67,clear-night,,0.0,0.0,,1023.6,Clear,24.14,1544263200,0.0,3.67,250.0,3.93,1.56
23.68,0.0,20181208,15.12,11,0.69,clear-night,,0.0,0.0,,1023.69,Clear,23.68,1544266800,0.0,4.33,243.0,3.76,1.26
22.8,0.09,20181208,14.59,12,0.7,clear-night,,0.0,0.0,,1025.61,Clear,22.8,1544270400,0.0,3.1,218.0,4.61,2.15
22.98,0.11,20181208,15.15,13,0.71,clear-night,,0.0,0.0,,1025.32,Clear,22.98,1544274000,0.0,3.8,205.0,6.36,2.65
23.21,0.11,20181208,14.85,14,0.7,clear-night,,0.0,0.0,,1025.61,Clear,23.21,1544277600,0.0,2.4,207.0,6.15,2.29
25.4,0.16,20181208,15.7,15,0.66,clear-day,,0.0,0.0,,1025.9,Clear,25.4,1544281200,0.0,3.2,189.0,6.51,2.67
31.39,0.13,20181208,18.51,16,0.58,clear-day,,0.0,0.0,,1025.42,Clear,31.39,1544284800,1.0,3.41,190.0,6.66,1.38
38.06,0.13,20181208,19.0,17,0.46,clear-day,,0.0,0.0,,1024.8,Clear,38.06,1544288400,1.0,3.38,233.0,6.55,0.39
42.78,0.1,20181208,18.2,18,0.37,clear-day,,0.0,0.0,,1023.6,Clear,42.78,1544292000,2.0,3.73,11.0,5.74,0.17
46.31,0.08,20181208,17.58,19,0.31,clear-day,,0.0,0.0,,1022.31,Clear,46.31,1544295600,2.0,4.04,88.0,6.93,1.46
48.42,0.14,20181208,17.24,20,0.28,clear-day,,0.0,0.0,,1021.2,Clear,48.42,1544299200,2.0,3.89,65.0,7.95,2.99
48.68,0.13,20181208,16.39,21,0.27,clear-day,,0.0,0.0,,1020.62,Clear,49.21,1544302800,1.0,4.04,65.0,9.06,3.12
47.8,0.17,20181208,16.36,22,0.27,clear-day,,0.0,0.0,,1021.71,Clear,48.77,1544306400,0.0,3.82,57.0,9.69,3.56
44.16,0.62,20181208,16.07,23,0.3,partly-cloudy-day,,0.0,0.0,,1023.01,Mostly Cloudy,45.99,1544310000,0.0,3.74,62.0,9.45,4.1
42.39,0.47,20181209,15.84,00,0.34,partly-cloudy-night,,0.0,0.0,,1024.42,Partly Cloudy,42.39,1544313600,0.0,2.53,57.0,8.0,2.66
38.0,0.56,20181209,15.92,01,0.4,partly-cloudy-night,,0.0,0.0,,1026.43,Partly Cloudy,38.0,1544317200,0.0,3.75,115.0,6.34,1.34
36.15,0.31,20181209,15.73,02,0.43,partly-cloudy-night,,0.0,0.0,,1027.48,Partly Cloudy,36.15,1544320800,0.0,3.79,120.0,5.74,0.49
35.07,0.36,20181209,16.73,03,0.47,partly-cloudy-night,,0.0,0.0,,1028.05,Partly Cloudy,35.07,1544324400,0.0,3.99,282.0,4.01,0.82
33.63,0.31,20181209,17.18,04,0.5,partly-cloudy-night,,0.0,0.0,,1027.66,Partly Cloudy,33.63,1544328000,0.0,3.11,113.0,5.56,1.18
